date,fighter,total_wins,total_losses,total_draws,win_percentage,win_streak,lose_streak
2001-02-23,Tito Ortiz,5,2,0,0.7142857142857143,2,0
2001-02-23,Jens Pulver,3,0,1,1,3,0
2001-02-23,Phil Baroni,0,0,0,0,0,0
2001-02-23,Fabiano Iha,2,2,0,0.5,2,0
2001-02-23,Bobby Hoffman,0,1,0,0,0,1
2001-02-23,Elvis Sinosic,0,0,0,0,0,0
2001-02-23,Pedro Rizzo,5,1,0,0.8333333333333334,1,0
2001-02-23,Sean Sherk,0,0,0,0,0,0
2001-02-23,Evan Tanner,3,0,0,1,3,0
2001-02-23,Caol Uno,0,0,0,0,0,0
2001-02-23,Curtis Stout,0,0,0,0,0,0
2001-02-23,Phil Johns,0,0,0,0,0,0
2001-02-23,Mark Robinson,0,0,0,0,0,0
2001-02-23,Jeremy Horn,4,2,0,0.6666666666666666,4,0
2001-02-23,Josh Barnett,1,0,0,1,1,0
2001-02-23,Tiki Ghosn,0,1,0,0,0,1
2001-05-04,Matt Lindland,1,0,0,1,1,0
2001-05-04,Carlos Newton,1,1,0,0.5,0,1
2001-05-04,Chuck Liddell,3,1,0,0.75,2,0
2001-05-04,Tony DeSouza,0,0,0,0,0,0
2001-05-04,BJ Penn,0,0,0,0,0,0
2001-05-04,Shonie Carter,2,0,0,1,2,0
2001-05-04,Semmy Schilt,0,0,0,0,0,0
2001-05-04,Randy Couture,5,0,0,1,5,0
2001-05-04,Ricardo Almeida,0,0,0,0,0,0
2001-05-04,Pat Miletich,7,0,0,1,7,0
2001-05-04,Kevin Randleman,3,2,0,0.6,0,1
2001-05-04,Steve Berger,0,0,0,0,0,0
2001-05-04,Joey Gilbert,0,0,0,0,0,0
2001-05-04,Matt Serra,0,0,0,0,0,0
2001-05-04,Pete Williams,3,2,0,0.6,0,1
2001-05-04,Pedro Rizzo,6,1,0,0.8571428571428571,2,0
2001-06-29,Tito Ortiz,6,2,0,0.75,3,0
2001-06-29,Ricco Rodriguez,0,0,0,0,0,0
2001-06-29,Caol Uno,0,1,0,0,0,1
2001-06-29,Pat Miletich,7,1,0,0.875,0,1
2001-06-29,Josh Barnett,1,1,0,0.5,0,1
2001-06-29,BJ Penn,1,0,0,1,1,0
2001-06-29,Tony DeSouza,1,0,0,1,1,0
2001-06-29,Vladimir Matyushenko,0,0,0,0,0,0
2001-06-29,Elvis Sinosic,1,0,0,1,1,0
2001-06-29,Andrei Arlovski,1,0,0,1,1,0
2001-06-29,Fabiano Iha,3,2,0,0.6,3,0
2001-06-29,Shonie Carter,3,0,0,1,3,0
2001-06-29,Semmy Schilt,1,0,0,1,1,0
2001-06-29,Din Thomas,0,0,0,0,0,0
2001-06-29,Paul Rodriguez,0,0,0,0,0,0
2001-06-29,Yuki Kondo,1,1,0,0.5,0,1
2001-09-28,Chuck Liddell,4,1,0,0.8,3,0
2001-09-28,Jens Pulver,4,0,1,1,4,0
2001-09-28,Dave Menne,1,0,0,1,1,0
2001-09-28,Tito Ortiz,7,2,0,0.7777777777777778,4,0
2001-09-28,Matt Serra,0,1,0,0,0,1
2001-09-28,Ricardo Almeida,0,1,0,0,0,1
2001-09-28,Din Thomas,0,1,0,0,0,1
2001-09-28,Jutaro Nakao,0,0,0,0,0,0
2001-09-28,Murilo Bustamante,1,0,0,1,1,0
2001-09-28,Dennis Hallman,1,0,0,1,1,0
2001-09-28,Gil Castillo,0,0,0,0,0,0
2001-09-28,Vladimir Matyushenko,1,0,0,1,1,0
2001-09-28,Yves Edwards,0,0,0,0,0,0
2001-09-28,Eugene Jackson,2,2,0,0.5,0,2
2001-09-28,Fabiano Iha,3,3,0,0.5,0,1
2001-09-28,Tony DeSouza,2,0,0,1,2,0
2001-11-02,Matt Hughes,2,1,0,0.6666666666666666,0,1
2001-11-02,Ricco Rodriguez,1,0,0,1,1,0
2001-11-02,Randy Couture,6,0,0,1,6,0
2001-11-02,Matt Lindland,2,0,0,1,2,0
2001-11-02,Evan Tanner,3,1,0,0.75,0,1
2001-11-02,BJ Penn,2,0,0,1,2,0
2001-11-02,Josh Barnett,2,1,0,0.6666666666666666,1,0
2001-11-02,Frank Mir,0,0,0,0,0,0
2001-11-02,Carlos Newton,2,1,0,0.6666666666666666,1,0
2001-11-02,Pete Williams,3,3,0,0.5,0,2
2001-11-02,Pedro Rizzo,6,2,0,0.75,0,1
2001-11-02,Phil Baroni,1,0,0,1,1,0
2001-11-02,Homer Moore,0,0,0,0,0,0
2001-11-02,Caol Uno,1,1,0,0.5,1,0
2001-11-02,Bobby Hoffman,0,1,1,0,0,0
2001-11-02,Roberto Traven,0,0,0,0,0,0
2002-01-11,Murilo Bustamante,1,1,0,0.5,0,1
2002-01-11,Eugene Jackson,2,3,0,0.4,0,3
2002-01-11,Ricco Rodriguez,2,0,0,1,2,0
2002-01-11,Andrei Semenov,0,0,0,0,0,0
2002-01-11,Jens Pulver,5,0,1,1,5,0
2002-01-11,Kevin Randleman,3,3,0,0.5,0,2
2002-01-11,Chuck Liddell,5,1,0,0.8333333333333334,4,0
2002-01-11,Gil Castillo,0,1,0,0,0,1
2002-01-11,Dave Menne,2,0,0,1,2,0
2002-01-11,Keith Rockel,0,0,0,0,0,0
2002-01-11,Jeff Monson,1,1,0,0.5,0,1
2002-01-11,Ricardo Almeida,1,1,0,0.5,1,0
2002-01-11,BJ Penn,3,0,0,1,3,0
2002-01-11,Renato Sobral,1,0,0,1,1,0
2002-01-11,Amar Suloev,0,0,0,0,0,0
2002-01-11,Chris Brennan,0,1,0,0,0,1
2002-03-22,Evan Tanner,4,1,0,0.8,1,0
2002-03-22,Pedro Rizzo,6,3,0,0.6666666666666666,0,2
2002-03-22,Matt Lindland,3,0,0,1,3,0
2002-03-22,Matt Serra,1,1,0,0.5,1,0
2002-03-22,Josh Barnett,3,1,0,0.75,2,0
2002-03-22,Frank Mir,1,0,0,1,1,0
2002-03-22,Sean Sherk,1,0,0,1,1,0
2002-03-22,Matt Hughes,3,1,0,0.75,1,0
2002-03-22,Elvis Sinosic,1,1,0,0.5,0,1
2002-03-22,Andrei Arlovski,1,1,0,0.5,0,1
2002-03-22,Pat Miletich,8,1,0,0.8888888888888888,1,0
2002-03-22,Kelly Dullanty,0,0,0,0,0,0
2002-03-22,Randy Couture,7,0,0,1,7,0
2002-03-22,Pete Williams,3,4,0,0.42857142857142855,0,3
2002-03-22,Jutaro Nakao,1,0,0,1,1,0
2002-03-22,Hayato Sakurai,0,0,0,0,0,0
2002-05-10,Caol Uno,1,2,0,0.3333333333333333,0,1
2002-05-10,Ivan Salaverry,0,0,0,0,0,0
2002-05-10,Ricco Rodriguez,3,0,0,1,3,0
2002-05-10,Phil Baroni,1,1,0,0.5,0,1
2002-05-10,BJ Penn,3,1,0,0.75,0,1
2002-05-10,Benji Radach,0,0,0,0,0,0
2002-05-10,Murilo Bustamante,2,1,0,0.6666666666666666,1,0
2002-05-10,Robbie Lawler,0,0,0,0,0,0
2002-05-10,Yves Edwards,0,1,0,0,0,1
2002-05-10,Andrei Semenov,1,0,0,1,1,0
2002-05-10,Tsuyoshi Kohsaka,3,2,0,0.6,0,1
2002-05-10,Amar Suloev,0,1,0,0,0,1
2002-05-10,Paul Creighton,0,0,0,0,0,0
2002-05-10,Steve Berger,0,1,0,0,0,1
2002-05-10,Matt Lindland,4,0,0,1,4,0
2002-05-10,Aaron Riley,0,0,0,0,0,0
2002-06-22,Robbie Lawler,1,0,0,1,1,0
2002-06-22,Benji Radach,0,0,1,0,0,0
2002-06-22,Yves Edwards,0,2,0,0,0,2
2002-06-22,Chuck Liddell,6,1,0,0.8571428571428571,5,0
2002-06-22,Tony Fryklund,1,1,0,0.5,0,1
2002-06-22,Pete Spratt,0,0,0,0,0,0
2002-06-22,Steve Berger,0,1,1,0,0,0
2002-06-22,Nick Serra,0,0,0,0,0,0
2002-06-22,Joao Pierini,0,0,0,0,0,0
2002-06-22,Vitor Belfort,5,1,0,0.8333333333333334,2,0
2002-06-22,Rodrigo Ruas,0,0,0,0,0,0
2002-06-22,Zach Light,0,0,0,0,0,0
2002-07-13,Matt Hughes,4,1,0,0.8,2,0
2002-07-13,Evan Tanner,5,1,0,0.8333333333333334,2,0
2002-07-13,Mark Weir,0,0,0,0,0,0
2002-07-13,Genki Sudo,0,0,0,0,0,0
2002-07-13,Ian Freeman,2,1,0,0.6666666666666666,2,0
2002-07-13,Phillip Miller,0,0,0,0,0,0
2002-07-13,Renato Sobral,1,1,0,0.5,0,1
2002-07-13,Carlos Newton,2,2,0,0.5,0,1
2002-07-13,Chris Haseman,0,0,0,0,0,0
2002-07-13,Eugene Jackson,3,3,0,0.5,1,0
2002-07-13,Leigh Remedios,0,0,0,0,0,0
2002-07-13,Frank Mir,2,0,0,1,2,0
2002-07-13,James Zikic,0,0,0,0,0,0
2002-07-13,Elvis Sinosic,1,2,0,0.3333333333333333,0,2
2002-09-27,Gan McGee,0,1,0,0,0,1
2002-09-27,BJ Penn,4,1,0,0.8,1,0
2002-09-27,Ricco Rodriguez,4,0,0,1,4,0
2002-09-27,Tim Sylvia,0,0,0,0,0,0
2002-09-27,Caol Uno,2,2,0,0.5,1,0
2002-09-27,Phil Baroni,2,1,0,0.6666666666666666,1,0
2002-09-27,Matt Lindland,4,1,0,0.8,0,1
2002-09-27,Sean Sherk,2,0,0,1,2,0
2002-09-27,Pedro Rizzo,7,3,0,0.7,1,0
2002-09-27,Matt Serra,2,1,0,0.6666666666666666,2,0
2002-09-27,Randy Couture,7,1,0,0.875,0,1
2002-09-27,Wesley Correira,0,0,0,0,0,0
2002-09-27,Din Thomas,1,1,0,0.5,1,0
2002-09-27,Dave Menne,2,1,0,0.6666666666666666,0,1
2002-09-27,Ivan Salaverry,1,0,0,1,1,0
2002-09-27,Benji Radach,1,0,1,1,1,0
2002-11-22,Tito Ortiz,8,2,0,0.8,5,0
2002-11-22,Chuck Liddell,7,1,0,0.875,6,0
2002-11-22,Robbie Lawler,2,0,0,1,2,0
2002-11-22,Matt Hughes,5,1,0,0.8333333333333334,3,0
2002-11-22,Carlos Newton,2,3,0,0.4,0,2
2002-11-22,Vladimir Matyushenko,1,1,0,0.5,0,1
2002-11-22,Phillip Miller,1,0,0,1,1,0
2002-11-22,Andrei Arlovski,1,2,0,0.3333333333333333,0,2
2002-11-22,Ken Shamrock,5,1,2,0.8333333333333334,1,0
2002-11-22,Renato Sobral,2,1,0,0.6666666666666666,1,0
2002-11-22,Tiki Ghosn,0,2,0,0,0,2
2002-11-22,Gil Castillo,1,1,0,0.5,1,0
2002-11-22,Pete Spratt,1,0,0,1,1,0
2002-11-22,Travis Wiuff,0,0,0,0,0,0
2002-11-22,Mark Weir,1,0,0,1,1,0
2002-11-22,Ian Freeman,3,1,0,0.75,3,0
2003-02-28,Tim Sylvia,1,0,0,1,1,0
2003-02-28,Frank Mir,2,1,0,0.6666666666666666,0,1
2003-02-28,Matt Lindland,5,1,0,0.8333333333333334,1,0
2003-02-28,Gan McGee,1,1,0,0.5,1,0
2003-02-28,BJ Penn,5,1,0,0.8333333333333334,2,0
2003-02-28,Vladimir Matyushenko,2,1,0,0.6666666666666666,1,0
2003-02-28,Din Thomas,1,2,0,0.3333333333333333,0,1
2003-02-28,Yves Edwards,1,2,0,0.3333333333333333,1,0
2003-02-28,Ricco Rodriguez,5,0,0,1,5,0
2003-02-28,David Abbott,8,7,0,0.5333333333333333,0,1
2003-02-28,Phil Baroni,3,1,0,0.75,2,0
2003-02-28,Alexandre Dantas,0,1,0,0,0,1
2003-02-28,Caol Uno,3,2,0,0.6,2,0
2003-02-28,Pedro Rizzo,7,4,0,0.6363636363636364,0,1
2003-02-28,Matt Serra,2,2,0,0.5,0,1
2003-02-28,Rich Clementi,0,0,0,0,0,0
2003-04-25,Pete Spratt,1,1,0,0.5,0,1
2003-04-25,Rich Franklin,0,0,0,0,0,0
2003-04-25,Duane Ludwig,0,0,0,0,0,0
2003-04-25,Wesley Correira,0,1,0,0,0,1
2003-04-25,Dave Strasser,0,0,0,0,0,0
2003-04-25,Matt Hughes,6,1,0,0.8571428571428571,4,0
2003-04-25,David Loiseau,0,0,0,0,0,0
2003-04-25,Hermes Franca,0,0,0,0,0,0
2003-04-25,Robbie Lawler,3,0,0,1,3,0
2003-04-25,Evan Tanner,6,1,0,0.8571428571428571,3,0
2003-04-25,Genki Sudo,1,0,0,1,1,0
2003-04-25,Sean Alvarez,0,0,0,0,0,0
2003-04-25,Romie Aram,0,0,0,0,0,0
2003-04-25,Sean Sherk,3,0,0,1,3,0
2003-04-25,Mark Weir,1,1,0,0.5,0,1
2003-04-25,Richard Crunkilton,0,0,0,0,0,0
2003-06-06,Frank Mir,3,1,0,0.75,1,0
2003-06-06,Falaniko Vitale,0,0,0,0,0,0
2003-06-06,Randy Couture,7,2,0,0.7777777777777778,0,2
2003-06-06,Kimo Leopoldo,1,3,0,0.25,0,1
2003-06-06,Pedro Rizzo,7,5,0,0.5833333333333334,0,2
2003-06-06,Yves Edwards,2,2,0,0.5,2,0
2003-06-06,Vitor Belfort,5,2,0,0.7142857142857143,0,1
2003-06-06,Vernon White,0,0,0,0,0,0
2003-06-06,Wes Sims,0,0,0,0,0,0
2003-06-06,Matt Lindland,6,1,0,0.8571428571428571,2,0
2003-06-06,Chuck Liddell,8,1,0,0.8888888888888888,7,0
2003-06-06,David Abbott,8,8,0,0.5,0,2
2003-06-06,Tra Telligman,1,2,0,0.3333333333333333,0,1
2003-06-06,Eddie Ruiz,0,0,0,0,0,0
2003-06-06,Marvin Eastman,0,0,0,0,0,0
2003-06-06,Ian Freeman,3,2,0,0.6,0,1
2003-09-26,Rich Franklin,1,0,0,1,1,0
2003-09-26,Jorge Rivera,0,0,0,0,0,0
2003-09-26,Randy Couture,8,2,0,0.8,1,0
2003-09-26,Tim Sylvia,2,0,0,1,2,0
2003-09-26,Andrei Arlovski,2,2,0,0.5,1,0
2003-09-26,Nick Diaz,0,0,0,0,0,0
2003-09-26,Karo Parisyan,0,0,0,0,0,0
2003-09-26,Josh Thomson,0,0,0,0,0,0
2003-09-26,Hermes Franca,1,0,0,1,1,0
2003-09-26,Edwin DeWees,0,0,0,0,0,0
2003-09-26,David Loiseau,1,0,0,1,1,0
2003-09-26,Tito Ortiz,9,2,0,0.8181818181818182,6,0
2003-09-26,Gan McGee,2,1,0,0.6666666666666666,2,0
2003-09-26,Vladimir Matyushenko,3,1,0,0.75,2,0
2003-09-26,Jeremy Jackson,0,0,0,0,0,0
2003-09-26,Dave Strasser,1,0,0,1,1,0
2003-09-26,Gerald Strebendt,0,0,0,0,0,0
2003-09-26,Caol Uno,3,2,1,0.6,0,0
2003-11-21,Matt Hughes,7,1,0,0.875,5,0
2003-11-21,Yves Edwards,3,2,0,0.6,3,0
2003-11-21,Matt Lindland,6,2,0,0.75,0,1
2003-11-21,Evan Tanner,6,2,0,0.75,0,1
2003-11-21,Wesley Correira,1,1,0,0.5,1,0
2003-11-21,Keith Rockel,0,1,0,0,0,1
2003-11-21,Pedro Rizzo,8,5,0,0.6153846153846154,1,0
2003-11-21,Robbie Lawler,3,1,0,0.75,0,1
2003-11-21,Frank Trigg,0,0,0,0,0,0
2003-11-21,Nick Agallar,0,0,0,0,0,0
2003-11-21,Falaniko Vitale,1,0,0,1,1,0
2003-11-21,Phil Baroni,3,2,0,0.6,0,1
2003-11-21,David Abbott,8,9,0,0.47058823529411764,0,3
2003-11-21,Chris Liguori,0,0,0,0,0,0
2003-11-21,Ricco Rodriguez,5,1,0,0.8333333333333334,0,1
2003-11-21,Chris Lytle,0,1,0,0,0,1
2004-01-31,BJ Penn,5,1,1,0.8333333333333334,0,0
2004-01-31,Vitor Belfort,6,2,0,0.75,1,0
2004-01-31,Frank Mir,4,1,0,0.8,2,0
2004-01-31,Georges St-Pierre,0,0,0,0,0,0
2004-01-31,Matt Serra,2,3,0,0.4,0,2
2004-01-31,Josh Thomson,1,0,0,1,1,0
2004-01-31,Renato Verissimo,0,0,0,0,0,0
2004-01-31,Lee Murray,0,0,0,0,0,0
2004-01-31,Matt Hughes,8,1,0,0.8888888888888888,6,0
2004-01-31,Randy Couture,9,2,0,0.8181818181818182,2,0
2004-01-31,Wes Sims,0,1,0,0,0,1
2004-01-31,Karo Parisyan,1,0,0,1,1,0
2004-01-31,Jeff Curran,0,0,0,0,0,0
2004-01-31,Hermes Franca,2,0,0,1,2,0
2004-01-31,Carlos Newton,3,3,0,0.5,1,0
2004-01-31,Jorge Rivera,1,0,0,1,1,0
2004-04-02,Chuck Liddell,8,2,0,0.8,0,1
2004-04-02,Nick Diaz,1,0,0,1,1,0
2004-04-02,Chris Lytle,0,2,0,0,0,2
2004-04-02,Yves Edwards,4,2,0,0.6666666666666666,4,0
2004-04-02,Jonathan Wiezorek,0,0,0,0,0,0
2004-04-02,Genki Sudo,1,1,0,0.5,0,1
2004-04-02,Andrei Arlovski,3,2,0,0.6,2,0
2004-04-02,Mike Kyle,0,0,0,0,0,0
2004-04-02,Tito Ortiz,9,3,0,0.75,0,1
2004-04-02,Robbie Lawler,4,1,0,0.8,1,0
2004-04-02,Tiki Ghosn,0,3,0,0,0,3
2004-04-02,Hermes Franca,2,1,0,0.6666666666666666,0,1
2004-04-02,Wade Shipp,0,0,0,0,0,0
2004-04-02,Mike Brown,0,0,0,0,0,0
2004-04-02,Wesley Correira,2,1,0,0.6666666666666666,2,0
2004-04-02,Wes Sims,0,2,0,0,0,2
2004-06-19,Georges St-Pierre,1,0,0,1,1,0
2004-06-19,Frank Mir,5,1,0,0.8333333333333334,3,0
2004-06-19,Matt Hughes,8,2,0,0.8,0,1
2004-06-19,Frank Trigg,0,1,0,0,0,1
2004-06-19,Evan Tanner,7,2,0,0.7777777777777778,1,0
2004-06-19,Trevor Prangley,0,0,0,0,0,0
2004-06-19,Ken Shamrock,5,2,2,0.7142857142857143,0,1
2004-06-19,Matt Serra,3,3,0,0.5,1,0
2004-06-19,Jay Hieron,0,0,0,0,0,0
2004-06-19,Tim Sylvia,3,0,0,1,3,0
2004-06-19,Renato Verissimo,1,0,0,1,1,0
2004-06-19,Dennis Hallman,1,1,0,0.5,0,1
2004-06-19,Phil Baroni,3,3,0,0.5,0,2
2004-06-19,Curtis Stout,0,1,0,0,0,1
2004-06-19,Kimo Leopoldo,2,3,0,0.4,1,0
2004-06-19,Ivan Menjivar,0,0,0,0,0,0
2004-08-21,Justin Eilers,0,0,0,0,0,0
2004-08-21,Randy Couture,9,3,0,0.75,0,1
2004-08-21,David Terrell,0,0,0,0,0,0
2004-08-21,Karo Parisyan,1,1,0,0.5,0,1
2004-08-21,Chuck Liddell,9,2,0,0.8181818181818182,1,0
2004-08-21,Chris Lytle,1,2,0,0.3333333333333333,1,0
2004-08-21,Joe Riggs,0,0,0,0,0,0
2004-08-21,Yves Edwards,5,2,0,0.7142857142857143,5,0
2004-08-21,Mike Kyle,1,0,0,1,1,0
2004-08-21,Vitor Belfort,7,2,0,0.7777777777777778,2,0
2004-08-21,Matt Lindland,7,2,0,0.7777777777777778,1,0
2004-08-21,Nick Diaz,2,0,0,1,2,0
2004-08-21,Vernon White,0,0,1,0,0,0
2004-08-21,Ronald Jhun,0,0,0,0,0,0
2004-08-21,Joe Doerksen,0,0,0,0,0,0
2004-08-21,Josh Thomson,2,0,0,1,2,0
2004-10-22,Travis Lutter,0,0,0,0,0,0
2004-10-22,Tito Ortiz,9,4,0,0.6923076923076923,0,2
2004-10-22,Rich Franklin,2,0,0,1,2,0
2004-10-22,Evan Tanner,8,2,0,0.8,2,0
2004-10-22,Ivan Salaverry,1,1,0,0.5,0,1
2004-10-22,Matt Hughes,9,2,0,0.8181818181818182,1,0
2004-10-22,Frank Trigg,1,1,0,0.5,1,0
2004-10-22,Marvin Eastman,0,1,0,0,0,1
2004-10-22,Patrick Cote,0,0,0,0,0,0
2004-10-22,Jorge Rivera,1,1,0,0.5,0,1
2004-10-22,Robbie Lawler,4,2,0,0.6666666666666666,0,1
2004-10-22,Tony Fryklund,2,1,0,0.6666666666666666,1,0
2004-10-22,Georges St-Pierre,2,0,0,1,2,0
2004-10-22,Renato Verissimo,1,1,0,0.5,0,1
2005-02-05,David Loiseau,1,1,0,0.5,0,1
2005-02-05,Andrei Arlovski,4,2,0,0.6666666666666666,3,0
2005-02-05,Paul Buentello,0,0,0,0,0,0
2005-02-05,Evan Tanner,9,2,0,0.8181818181818182,3,0
2005-02-05,Mike Kyle,1,1,0,0.5,0,1
2005-02-05,Karo Parisyan,2,1,0,0.6666666666666666,1,0
2005-02-05,Nick Diaz,2,1,0,0.6666666666666666,0,1
2005-02-05,Pete Sell,0,0,0,0,0,0
2005-02-05,Tito Ortiz,10,4,0,0.7142857142857143,1,0
2005-02-05,Gideon Ray,0,0,0,0,0,0
2005-02-05,Tim Sylvia,3,1,0,0.75,0,1
2005-02-05,Justin Eilers,1,0,0,1,1,0
2005-02-05,David Terrell,1,0,0,1,1,0
2005-02-05,James Irvin,0,0,0,0,0,0
2005-02-05,Chris Lytle,2,2,0,0.5,2,0
2005-02-05,Drew Fickett,0,0,0,0,0,0
2005-02-05,Phil Baroni,3,4,0,0.42857142857142855,0,3
2005-02-05,Vitor Belfort,7,3,0,0.7,0,1
2005-04-09,Rich Franklin,3,0,0,1,3,0
2005-04-09,Diego Sanchez,0,0,0,0,0,0
2005-04-09,Nate Quarry,0,0,0,0,0,0
2005-04-09,Chris Leben,0,0,0,0,0,0
2005-04-09,Sam Hoger,0,0,0,0,0,0
2005-04-09,Mike Swick,0,0,0,0,0,0
2005-04-09,Josh Koscheck,0,0,0,0,0,0
2005-04-09,Forrest Griffin,0,0,0,0,0,0
2005-04-09,Alex Karalexis,0,0,0,0,0,0
2005-04-09,Ken Shamrock,6,2,2,0.75,1,0
2005-04-09,Kenny Florian,0,0,0,0,0,0
2005-04-09,Lodune Sincaid,0,0,0,0,0,0
2005-04-09,Jason Thacker,0,0,0,0,0,0
2005-04-09,Bobby Southworth,0,0,0,0,0,0
2005-04-09,Alex Schoenauer,0,0,0,0,0,0
2005-04-09,Chris Sanford,0,0,0,0,0,0
2005-04-09,Stephan Bonnar,0,0,0,0,0,0
2005-04-09,Josh Rafferty,0,0,0,0,0,0
2005-04-16,Chuck Liddell,10,2,0,0.8333333333333334,2,0
2005-04-16,Matt Hughes,10,2,0,0.8333333333333334,2,0
2005-04-16,Ivan Salaverry,2,1,0,0.6666666666666666,1,0
2005-04-16,Matt Lindland,7,3,0,0.7,0,1
2005-04-16,Mike van Arsdale,1,0,0,1,1,0
2005-04-16,Georges St-Pierre,2,1,0,0.6666666666666666,0,1
2005-04-16,Renato Sobral,2,2,0,0.5,0,1
2005-04-16,Joe Doerksen,0,1,0,0,0,1
2005-04-16,Randy Couture,10,3,0,0.7692307692307693,1,0
2005-04-16,Frank Trigg,2,1,0,0.6666666666666666,2,0
2005-04-16,Joe Riggs,1,0,0,1,1,0
2005-04-16,Travis Lutter,1,0,0,1,1,0
2005-04-16,John Marsh,0,0,0,0,0,0
2005-04-16,Jason Miller,0,0,0,0,0,0
2005-04-16,Travis Wiuff,0,1,0,0,0,1
2005-04-16,Patrick Cote,0,1,0,0,0,1
2005-06-04,David Loiseau,2,1,0,0.6666666666666666,1,0
2005-06-04,Andrei Arlovski,5,2,0,0.7142857142857143,4,0
2005-06-04,Rich Franklin,4,0,0,1,4,0
2005-06-04,Nate Quarry,1,0,0,1,1,0
2005-06-04,Karo Parisyan,3,1,0,0.75,2,0
2005-06-04,Paul Buentello,1,0,0,1,1,0
2005-06-04,Nick Diaz,3,1,0,0.75,1,0
2005-06-04,Forrest Griffin,1,0,0,1,1,0
2005-06-04,Charles McCarthy,0,0,0,0,0,0
2005-06-04,Justin Eilers,1,1,0,0.5,0,1
2005-06-04,Evan Tanner,10,2,0,0.8333333333333334,4,0
2005-06-04,Shonie Carter,3,1,0,0.75,0,1
2005-06-04,Matt Serra,4,3,0,0.5714285714285714,2,0
2005-06-04,Kevin Jordan,0,0,0,0,0,0
2005-06-04,Koji Oishi,0,1,0,0,0,1
2005-06-04,Bill Mahood,0,0,0,0,0,0
2005-08-06,Kenny Florian,0,1,0,0,0,1
2005-08-06,Drew Fickett,0,1,0,0,0,1
2005-08-06,Stephan Bonnar,0,1,0,0,0,1
2005-08-06,Mike Swick,1,0,0,1,1,0
2005-08-06,Josh Koscheck,1,0,0,1,1,0
2005-08-06,Chris Leben,1,0,0,1,1,0
2005-08-06,Nate Quarry,2,0,0,1,2,0
2005-08-06,Nate Marquardt,0,0,0,0,0,0
2005-08-06,Alex Karalexis,1,0,0,1,1,0
2005-08-06,Josh Neer,0,0,0,0,0,0
2005-08-06,Sam Hoger,1,0,0,1,1,0
2005-08-06,Gideon Ray,0,1,0,0,0,1
2005-08-06,Pete Spratt,2,1,0,0.6666666666666666,1,0
2005-08-06,Patrick Cote,0,2,0,0,0,2
2005-08-06,Pete Sell,1,0,0,1,1,0
2005-08-06,Ivan Salaverry,3,1,0,0.75,2,0
2005-08-20,James Irvin,0,1,0,0,0,1
2005-08-20,Trevor Prangley,1,0,0,1,1,0
2005-08-20,Tim Sylvia,3,2,0,0.6,0,2
2005-08-20,Randy Couture,10,4,0,0.7142857142857143,0,1
2005-08-20,Chuck Liddell,11,2,0,0.8461538461538461,3,0
2005-08-20,Diego Sanchez,1,0,0,1,1,0
2005-08-20,Matt Lindland,8,3,0,0.7272727272727273,1,0
2005-08-20,Georges St-Pierre,3,1,0,0.75,1,0
2005-08-20,Terry Martin,0,0,0,0,0,0
2005-08-20,Travis Lutter,1,1,0,0.5,0,1
2005-08-20,Tra Telligman,1,3,0,0.25,0,2
2005-08-20,Mike van Arsdale,2,0,0,1,2,0
2005-08-20,Jeremy Horn,4,3,0,0.5714285714285714,0,1
2005-08-20,Brian Gassaway,0,0,0,0,0,0
2005-08-20,Joe Doerksen,1,1,0,0.5,1,0
2005-08-20,Frank Trigg,2,2,0,0.5,0,1
2005-10-03,Drew Fickett,1,1,0,0.5,1,0
2005-10-03,Chris Leben,2,0,0,1,2,0
2005-10-03,David Loiseau,3,1,0,0.75,2,0
2005-10-03,Brandon Vera,0,0,0,0,0,0
2005-10-03,Spencer Fisher,0,0,0,0,0,0
2005-10-03,Jon Fitch,0,0,0,0,0,0
2005-10-03,Jonathan Goulet,0,0,0,0,0,0
2005-10-03,Josh Koscheck,2,0,0,1,2,0
2005-10-03,Edwin DeWees,0,1,0,0,0,1
2005-10-03,Evan Tanner,10,3,0,0.7692307692307693,0,1
2005-10-03,Fabiano Scherner,0,0,0,0,0,0
2005-10-03,Thiago Alves,0,0,0,0,0,0
2005-10-03,Brock Larson,0,0,0,0,0,0
2005-10-03,Jay Hieron,0,1,0,0,0,1
2005-10-07,Renato Sobral,3,2,0,0.6,1,0
2005-10-07,Andrei Arlovski,6,2,0,0.75,5,0
2005-10-07,Forrest Griffin,2,0,0,1,2,0
2005-10-07,Joe Riggs,1,1,0,0.5,0,1
2005-10-07,Branden Lee Hinkle,0,0,0,0,0,0
2005-10-07,Marcio Cruz,0,0,0,0,0,0
2005-10-07,Alessio Sakara,0,0,0,0,0,0
2005-10-07,Jorge Rivera,1,2,0,0.3333333333333333,0,2
2005-10-07,Chael Sonnen,0,0,0,0,0,0
2005-10-07,Paul Buentello,2,0,0,1,2,0
2005-10-07,Elvis Sinosic,1,3,0,0.25,0,3
2005-10-07,Chris Lytle,2,3,0,0.4,0,1
2005-10-07,Sean Gannon,0,0,0,0,0,0
2005-10-07,Keigo Kunihara,0,0,0,0,0,0
2005-10-07,Ron Faircloth,0,0,0,0,0,0
2005-10-07,Dennis Hallman,1,2,0,0.3333333333333333,0,2
2005-11-05,Diego Sanchez,2,0,0,1,2,0
2005-11-05,Joe Stevenson,0,0,0,0,0,0
